"id","fqdn/ip","port","severity","finding","cve","cwe"
"protocol_support_score","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","100","",""
"protocol_support_score_weighted","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","30","",""
"key_exchange_score","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","90","",""
"key_exchange_score_weighted","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","27","",""
"cipher_strength_score","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","60","",""
"cipher_strength_score_weighted","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","24","",""
"final_score","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","81","",""
"overall_grade","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","OK","A+","",""
"service","carnet-de-bord.fabrique.social.gouv.fr/80.247.12.255","443","INFO","HTTP","",""
"pre_128cipher","carnet-de-bord.fabrique.social.gouv.fr/80.247.12.255","443","INFO","No 128 cipher limit bug","",""
"SSLv2","carnet-de-bord.fabrique.social.gouv.fr/80.247.12.255","443","OK","not offered","",""
"SSLv3","carnet-de-bord.fabrique.social.gouv.fr/80.247.12.255","443","OK","not offered","",""
"TLS1","carnet-de-bord.fabrique.social.gouv.fr/80.247.12.255","443","INFO","not offered","",""
"TLS1_1","carnet-de-bord.fabrique.social.gouv.fr/80.247.12.255","443","INFO","not offered","",""
"TLS1_2","carnet-de-bord.fabrique.social.gouv.fr/80.247.12.255","443","OK","offered","",""
